Country,Year,AgriLand,ChildrenPerWoman,DemocracyScore,Exports,FemaleParticipation,ForestArea,GDPpercapita,HealthSpendPerPerson,Hightotechnologyexports,Imports,IncomePerPerson,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,LiteracyRateAdult,LIteracyRateYouth,Populationdensity,ElectricityPerPerson,Taxrevenue,Tradebalance,Trafficdeaths,Urbanpopulationgrowth,YearlyCO2emission
AntiguaandBarbuda,1960,27.65151515333333,4.425,0.0,70.07670997000001,0.0,100.0,9070.635111250002,301.92659767500004,0.092391158,80.7752112025,9299.211243000002,0.0,13.550000000000002,6.759186766125,27.1593047585,62.114,0.0,0.0,123.65799999999999,0.0,0.0,-12.337414251875,7.480210304,3.671971118,36.66666667
Argentina,1960,47.61655503416667,3.109,-1.0,10.685038636583334,47.97142846142857,318610.0,5251.876754,337.473786625,7.9266794734,7.604046961,20954.26716,35.285,59.87,139.0733576866667,10.2665876508,65.02199999999999,93.91285971,96.88254343,7.417999999999999,428.31380448,14.19743288,2.12e-06,11.4181445,2.7312164689999996,48810.66667
Armenia,1960,49.515449436,4.55,-7.0,26.243593334000003,83.11428506000001,3040.0,806.67101336,23.761203815000002,2.459542130333333,50.749397832,5565.34469,35.22,38.55,119.86490387620002,3.12601287375,65.971,0.0,0.0,62.663999999999994,547.37460672,15.65908219,-24.5058045,11.532079699999999,5.285572822,3864.6666668
Aruba,1960,11.111111109999998,4.82,0.0,120.57324374999999,0.0,4.0,18178.4269425,0.0,0.0,141.84822935000003,9946.572312999999,0.0,0.0,4.323309121666667,18.85280140325,65.66199999999999,97.29125212,99.02641305,301.161,0.0,0.0,-21.27498559,0.0,2.130125145,1821.1111110499999
Australia,1960,60.62209017333333,3.451,10.0,15.94591555,64.35714285714286,1549200.0,9407.685082,1771.000618,11.543885663833334,13.90081068,35693.891169999995,0.0,20.3,5.430181430166667,30.888483170249998,70.89,0.0,0.0,1.329,653.7052888999999,23.76498065,-1.0550786840000002,26.864829999999998,2.783581409,88194.33333
Austria,1960,43.40509399666667,2.696,10.0,36.1454918975,67.47142791428571,38380.0,7434.183717,2659.73780225,11.176285708,23.26193335,30251.49016,23.04538597,37.2,3.325248575916667,33.7064588688,68.78,0.0,0.0,83.98299999999999,245.23965800000002,19.894416725,-0.014108218,26.50052,0.596972371,30818.33333
Azerbaijan,1960,56.055813365999995,5.571000000000001,-7.0,53.86519494400001,82.97143009714286,9360.0,1026.57929864,16.8068768175,2.479389862,48.941152726,5763.0878060000005,0.0,0.0,228.05778705859998,5.8621775136666665,61.032,0.0,0.0,44.971000000000004,1296.9384349333334,15.85377533,4.9240422196,9.489263605800001,4.28278669,40742.533334
Bahamas,1960,1.1488511489999997,4.495,0.0,52.457682411428564,77.18571472285714,5150.0,11926.46097,584.469764725,2.2694284990000004,53.377386982857146,27371.0223,0.0,51.0,3.250227379083333,15.8217376745,62.881,0.0,0.0,7.892,0.0,14.726019503999998,-0.9023071687142857,22.00443649,6.106470262,410.6666667
Bahrain,1960,11.733857925500002,7.09,-9.2,95.81428769375,33.871428627142855,4.6,11552.450899,420.18693329999996,1.5018117753333333,83.86824126374998,24747.81606,0.0,133.6,4.753171471285715,20.101416818750003,51.86600000000001,0.0,0.0,233.17700000000002,4649.399854285714,4.9033859275,11.94604643075,12.43672228,5.25097546,575.6666667000001
Bangladesh,1960,74.41102660666667,6.725,0.3,9.303097598,62.38571385,14680.0,254.82507909999998,32.84658365,0.16851482875,9.307258439,1358.728063,24.91,175.0,2.796790376416667,0.9233585856666666,47.037,0.0,0.0,347.935,23.3936755635,8.464810448000001,0.689426828,17.75008774,3.8562513519999997,19525.0000011
Barbados,1960,44.18604650999999,4.333,0.0,57.894873826666675,81.92857142571428,80.0,3396.9457119999997,453.25197042499997,15.734045331799999,65.68758344,10639.4771,0.0,71.9,5.0461459646666675,30.16578564225,61.03,0.0,0.0,536.816,0.0,33.15248161,-21.96261682,12.862216,0.441147975,172.33333330000002
Belarus,1960,45.20675219,2.7430000000000003,-7.0,60.73419488799999,91.52857099142857,82730.0,1537.9113942400002,118.1910965525,3.0365044923333335,64.714360106,6457.359982999999,21.71,11.911111111111111,271.39652400600005,8.362749461333333,71.85,0.0,0.0,39.451,530.6711478,19.918541756,-3.9801652168000006,18.0744667825,3.16156329,64387.4
Belgium,1960,45.75077058333333,2.6039999999999996,10.0,62.15177980666667,64.01428604,6670.0,7454.716536,2324.14919275,8.884870109666666,38.50067422,20153.204980000002,28.06096746,29.4,3.580381170666668,30.2259669424,69.65,0.0,0.0,299.79900000000004,164.96547969999997,26.1288119525,-0.6999825609999999,18.60953,0.666383731,90992.0
Belize,1960,5.016074820916667,6.5,0.0,55.636285762499995,35.07142829857143,14890.0,950.4240053999999,90.45181153,0.0211361604,64.01178270375,3736.9119060000003,0.0,34.160000000000004,3.3849647406666663,5.755797533,59.981,0.0,0.0,4.033,0.0,19.740765449999998,-8.350743901375001,42.74856186,2.83419717,44.0
Benin,1960,21.369704090833334,6.282,2.0,13.783788865083332,55.69999967142858,50610.0,256.9787667,11.0225692975,0.0814843205,12.11028601,1993.8508399999998,0.0,191.9,4.5421015825,0.8148704790000001,37.263000000000005,27.24525033,39.87661252,21.485,17.633681223399996,16.798905140000002,-5.986372201,25.50226974,7.020827606,161.33333330000002
Bermuda,1960,18.333333333333332,0.0,0.0,26.34129685,0.0,10.0,19588.6127,0.0,0.0,36.13927456,52354.7484,0.0,0.0,6.819757293833334,51.0234156325,0.0,0.0,0.0,843.6419999999999,0.0,0.0,-9.797977707000001,0.0,1.350920844,157.66666669999998
Bhutan,1960,10.550598347333333,6.67,-10.0,28.6232805225,30.34285736142857,31410.0,630.9907071375,43.998813117500006,0.125439808,52.33781577285715,1511.749291,0.0,175.0,6.378843728428571,3.369309547666667,32.369,0.0,0.0,4.808,0.0,7.9509426852,-20.872310554285715,17.945884699999997,7.102415695,184.06666666639998
Bolivia,1960,31.5368934425,6.696000000000001,-3.0,25.268524151999998,58.80000087285714,600910.0,894.7569722000001,38.487959975,19.7230301234,27.309749497000002,4235.563859000001,0.0,177.0,130.46074259008336,4.644692340000001,42.659,77.96600985333333,92.19019711333333,3.054,116.314436931,15.016348800000001,-2.0412253439999994,19.60947037,3.021590383,1004.666667
BosniaandHerzegovina,1960,42.349019606,4.052,-7.0,31.40396935,83.71428571428571,21850.0,1601.6853722,133.870692895,3.0137737159999998,78.69141100750001,3276.116582,27.41,105.0,5.46561372675,12.80676448325,60.35,96.66309845,99.79393031,62.113,807.45109914,19.995826995,-47.2702388125,3.761750937,4.428512694,17678.466666
Botswana,1960,45.796499214166666,6.615,6.818181818181818,47.16643288666666,55.57142856999999,125350.0,237.52222450000002,228.33445415249997,0.49789684733333334,39.64390188,1906.5223079999998,0.0,114.7,10.376068891333333,3.15375252625,50.653999999999996,0.0,0.0,0.9009999999999999,169.40667884714284,21.46588053,-13.36829249,26.70654106,3.569664374,2433.1999999299996
Brazil,1960,27.172183987499995,6.21,6.0,9.805902492833331,49.77142769714286,5459430.0,1447.843809,168.8510596,10.619566858199999,7.11728411,6088.256886,46.707499999999996,129.7,178.85823386874998,11.247618573999999,54.702,84.9018676325,93.1964680275,8.546,307.820044006,14.085221874999998,-0.058233518,19.205511666666666,4.927170585,46904.0
BritishVirginIslands,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326.84646,0.0,19.999999999999996,0.0,0.0,0.0,0.0,0.0,53.07899999999999,0.0,0.0,0.0,0.0,0.0,44.30555555941667
Brunei,1960,2.7514231500000004,6.487,0.0,74.18211695000001,54.34285790714286,3970.0,21482.62027111112,577.075827225,6.046940029,33.38501310142857,83101.20062,0.0,63.0,16.28974864266667,22.00380965025,62.422,0.0,0.0,13.85,1258.0737298600002,0.0,40.79710384585714,16.59905243,8.938978072000001,333.6666667
Bulgaria,1960,53.4104031525,2.245,-7.0,48.56463305249999,86.82857295428572,33750.0,1715.301885375,130.0654579125,4.3366133245,52.81248107,7518.3310200000005,0.0,49.0,24.878373413857144,15.9080877625,69.18,0.0,0.0,70.93,1027.90535428,19.738818291999998,-4.247846430125,11.489950454545454,3.625321487,22293.33333
BurkinaFaso,1960,34.4283016575,6.291,-7.0,8.522267546,83.29999978142857,62480.0,122.20783700000001,10.6461371775,5.340215231,15.83940465,1323.723285,0.0,160.2,3.847992831583334,0.34958399325,34.431999999999995,12.84816893,19.41415165,17.817,0.0,12.18425259,-10.97743922,33.69688034,3.7457392019999998,44.0
Burundi,1960,80.53284008166666,6.952999999999999,-3.5833333333333335,9.791792492166666,95.60000065285715,1980.0,116.0098612,3.7816816275,4.472863438333333,13.39285752,793.8832241,26.59,145.1,12.844982565,0.24742250020000003,41.285,73.125745775,81.10821289500001,105.64399999999999,0.0,14.28089027,-0.892857516,43.82777786,2.806263958,185.77777778333333
Cambodia,1960,21.863905884999998,6.9670000000000005,-9.0,37.983663379333336,84.17142813714284,115460.0,362.52508249999994,8.288504244999999,0.10473498600000002,21.97309277,2341.576458,34.87,0.0,4.3451538085,0.2858197613333333,41.211000000000006,75.59824875000001,85.42712108,30.011999999999997,25.9140667275,9.336230691499999,-8.071747638,22.96832657,-2.596286535,234.66666669999998
Cameroon,1960,18.564588580000002,5.647,-6.0,24.493383559999998,64.38571494,221160.0,469.2004319,8.730404862499999,1.794246638,23.991423055454547,2772.626449,38.68,164.1,6.366266077916666,1.542731831,41.54600000000001,54.81268528,75.95765932,11.377,26.939625080999996,9.753700886,-0.2048290218181821,29.70799255,5.73051122,271.3333333
Canada,1960,7.485814975083333,3.909,10.0,29.353905025,73.02857099285714,3101340.0,9374.882816,2038.7846245,14.322737196666667,18.13555927,25402.96624,24.78585623,27.8,4.48648544725,40.270257967,71.04,0.0,0.0,1.796,902.2925636,14.138762119999999,-1.16950361,21.85448,3.287581658,192877.6667
CaymanIslands,1960,8.333333332999999,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,27577.286089999998,0.0,0.0,0.0,61.0,0.0,0.0,0.0,30.651999999999997,0.0,0.0,0.0,0.0,1.027086527,11.0
CentralAfricanRepublic,1960,8.009754192250002,5.84,-7.0,0.0,74.69999912857143,229030.0,0.0,0.0,0.17691149725000002,34.18181218,2450.926836,0.0,0.0,0.0,0.0,36.489000000000004,42.13479552,54.504689625,0.0,0.0,6.214223404,-10.90908773,40.31264496,0.0,0.0
Chad,1960,38.36554703583334,6.25,-9.0,21.55272735583333,58.50000081857142,123170.0,253.9441747,5.883628815,0.0,17.03756865,2697.5393670000003,0.0,0.0,7.662315370000001,0.5288757276666667,38.023,27.01782429,39.61523737,2.301,0.0,0.0,-3.647923024,35.50316238,5.757230978,55.0
ChannelIslands,1960,42.10526315833333,2.421,0.0,0.0,0.0,8.0,42608.262835,0.0,0.0,0.0,0.0,0.0,0.0,3.8449444635,0.0,70.73899999999999,0.0,0.0,561.005,0.0,0.0,0.0,0.0,0.167642031,0.0
Chile,1960,21.121093521666666,5.582000000000001,5.0,25.714451731666667,43.928572519999996,158340.0,1841.080148,203.6419837,3.8688347875999995,15.70976611,8643.546913,44.51,127.6,42.3803136535,16.5595869336,57.031000000000006,96.47007241,98.79077329,10.113,301.75616681,17.80705408,-2.244252302,9.868267,3.849295638,13489.666669999999
China,1960,50.03155988333334,4.3,-8.0,17.4850757784,85.78571319571428,1770000.0,105.4589882,33.445006587499996,18.693264552400002,16.0499986568,1790.22165,0.0,190.0,4.497511776416666,7.946294135,31.631759999999996,90.92021038,98.85873002,68.592,85.96111444900001,6.7801451356,1.4350771205000001,20.96404076,4.108566376000001,780655.3333
Colombia,1960,39.87652095583333,6.807,7.0,15.333372749166669,62.899999345714285,615090.0,1188.253526,172.723762375,6.352777070399999,14.72166105,4798.0600509999995,45.08,88.6,18.939917832500004,9.31406026725,56.747,92.46303826,97.65852741666667,14.052999999999999,306.07036002,11.424074614999999,0.934874805,9.626171000000001,5.803957757999999,16408.33333
Comoros,1960,66.53225806333333,6.792000000000001,0.0,14.728483057499998,72.7285723,80.0,387.48375675000005,13.21327058,0.22213077,43.28456955250001,2674.262041,55.19,200.0,2.1763830184285715,1.533022595,43.449,58.20423375,70.949387915,103.736,0.0,0.0,-28.556086496249996,18.19371986,2.3551441719999997,11.0
CookIslands,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.26868052500004,0.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,0.0,0.0,77.369,0.0,0.0,0.0,8.616690636,0.0,29.7
CostaRica,1960,40.20923097166666,7.311,10.0,34.40949973083333,44.57142857142857,23760.0,1797.966457,258.01763775,32.7644284,26.17725759,6749.75344,34.905,86.54,12.651310617333332,11.9449460196,61.599,93.74861454,97.381444915,26.105999999999998,606.7536833199999,15.72456601,-4.761451961000001,17.144224636363642,3.6700228810000004,491.33333330000005
Coted'Ivoire,1960,57.116352201666665,7.351,-9.0,39.26226567166667,47.78571483142857,103280.0,550.6903451000001,11.334270159999999,7.463669342249999,22.9045205,3245.3461780000002,28.46,210.8,7.026079703250001,0.7472884664999999,36.865,41.44002018,54.61606555,11.283,47.06997455,15.3768237,11.3350266,62.63657379,9.027726764,462.0
Croatia,1960,28.500729074000002,2.332,-7.0,44.441546948,75.17142704428572,18850.0,5432.395099750001,546.1476519,8.636873330999999,48.17914431,10496.79923,19.42,70.0,122.63639145539996,22.2648661585,64.736,0.0,0.0,71.54899999999999,1228.46737808,21.088478874,-3.818211367599999,14.249768,3.444005994,20203.333332
Cuba,1960,56.67956959666666,4.1819999999999995,-4.0,24.52905474,55.04285703428571,24350.0,2881.1549071,250.4935075,16.628678255,31.199985762999994,10389.508829999999,0.0,37.0,1.9765873651999997,5.48027907725,63.833999999999996,0.0,0.0,64.347,297.88674557,0.0,-6.670931024400001,12.910017999999997,2.226432464,13698.666669999999
Cyprus,1960,18.81313131333333,3.5,8.0,49.616297618888886,60.94285637857143,1720.0,10562.85391488889,487.82622885,10.026009611800001,57.94964458555556,8595.677075,0.0,30.0,5.999121488888888,18.4237596682,69.618,94.3624702,99.62139416,61.93899999999999,888.59360211,41.7955988725,-8.33334696711111,13.647245,2.946030442,887.3333332999998
CzechRepublic,1960,55.230525437500006,2.3040000000000003,-7.0,0.0,84.68571472142857,26370.0,0.0,0.0,10.691920151249999,63.46998231,19527.00555,20.165,0.0,0.0,0.0,70.46,0.0,0.0,0.0,981.4229055900001,15.5991019975,-0.6682984668000003,10.692814600000002,0.0,0.0
Denmark,1960,66.73812133916667,2.543,10.0,36.74864477583333,84.44285692714286,4860.0,11390.66975,3410.736777,17.083094963333334,34.32181439,23138.95206,0.0,21.2,5.187788822166666,42.2417177492,72.21,0.0,0.0,106.274,1784.8678253333333,32.135227395,-2.011355343,16.059079999999998,1.748618405,29777.0
Djibouti,1960,60.97929249166666,6.461,-3.875,38.773773642500004,70.95714351142858,60.0,860.6400104,33.21649415,0.0,57.9347758575,6086.398701,27.84,92.21000000000001,4.3935967716,0.8167459859999999,44.038000000000004,0.0,0.0,3.658,0.0,0.0,-19.1610022175,34.83585358,7.135995521,40.33333333
Dominica,1960,25.777777777500003,0.0,0.0,41.349801365,0.0,470.0,4145.903427125,166.26599692500002,4.350242473000001,65.0900651525,4910.409636,0.0,83.0,8.25295306425,20.3649938585,0.0,0.0,0.0,79.913,0.0,0.0,-24.1000706825,6.593111037999999,-0.608138375,11.0
DominicanRepublic,1960,51.56767384250001,7.555,-9.0,0.0,42.099999835714286,19720.0,0.0,0.0,3.2034169736666662,18.81321359,3105.475833,39.953333333333326,0.0,0.0,0.0,51.786,0.0,0.0,0.0,355.73916034,13.911068875,6.781680155,49.18263245,0.0,0.0
EastGermany,1960,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29475,0.0,270743.0
Ecuador,1960,25.003557797500005,6.689,2.0,26.70159707916667,41.02857099285715,118410.0,820.3111138999999,43.3307127825,4.8886178954,19.48822143,8024.809173999999,0.0,119.8,5.080912832499999,5.0375820970000005,53.146,0.0,0.0,15.655,184.58286606400003,25.20223488,-2.636058586,15.46362114,4.590395794,1763.6666670000002
Egypt,1960,2.92229644875,6.63,-7.0,22.010935754166667,25.114285605714286,590.0,430.3645317,29.323692442499997,0.6255561485,20.09424169,3125.918472,27.189999999999998,201.7,10.053460146833336,5.96584954225,48.074,46.891880625,62.12492662,27.863000000000003,240.69430689299998,16.2749198475,-0.575128603,0.0,4.266522676,16052.666669999999
ElSalvador,1960,67.24760346083333,6.728,-3.0,25.531022014166663,55.28571374142856,3320.0,1448.829523,89.2079404,5.0191662115,24.78900256,6937.906298000001,39.43,124.1,5.455343327916666,3.6359467125,51.297,79.30676893333334,89.95603306666668,131.795,153.419449657,12.656049245,-4.533248082,36.22414017,3.372646475,619.6666667000001
EquatorialGuinea,1960,11.764705883333335,5.505,-5.454545454545454,56.21080092939999,43.31428582285714,17430.0,3237.399062216667,140.487426565,0.0,60.07943349,981.046933,0.0,0.0,19.199997592166664,0.9320949833333333,36.74,88.30830111,97.13136729,8.988,0.0,0.0,-3.9582475606999985,40.30931854,5.360969345,22.0
Eritrea,1960,74.1089108925,6.899,-6.5,13.197204422800002,58.88571439571429,15760.0,167.78890847999998,4.097317115,0.0,60.00597968000001,725.6407829,0.0,0.0,18.73346159725,1.3394344024999998,37.371,0.0,0.0,12.105,15.002152954399998,0.0,-46.808775262,21.64807129,5.589268163,535.333333325
EritreaandEthiopia,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1960,23.788629394000004,1.953,-7.0,72.6491803025,85.64285714142855,22430.0,4864.3607585,386.148879875,14.54393253375,74.24182806999998,10825.77428,24.843333333333334,40.0,9.678676433749999,31.2055176478,69.34,99.76719592,99.77050199,26.962,1069.83958532,17.246638060000002,-3.9777068493999996,16.767666,2.402079265,18723.466666
Ethiopia,1960,32.194,6.88,-9.0,9.186843238714287,70.38571494142857,137050.0,135.20349351428573,3.7931299375000003,6.3594454680000005,19.39078817742857,798.8923961,25.43,162.0,8.178176068,0.155575434,38.419000000000004,35.9,49.9,20.423,7.0847378307,8.139972284333334,-10.203944938857143,28.66166496,5.418088537999999,352.0
FaeroeIslands,1960,2.1582733810000003,0.0,0.0,0.0,0.0,1.0,23224.09863,0.0,1.272619516,0.0,0.0,0.0,0.0,0.0,44.33469466025,0.0,0.0,0.0,24.541999999999998,0.0,0.0,0.0,0.0,-1.815013209,58.66666667
FalklandIslands(Malvinas),1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,194.33333330000002
Fiji,1960,18.68272213166667,6.461,5.0,51.399045414166665,35.77142851714286,9800.0,1111.127298,87.638236955,3.52613177625,39.9103139,4072.900653,0.0,54.6,5.561939745916668,5.4935588402499995,55.86,0.0,0.0,21.526,0.0,21.664388393333336,-1.793721973,3.965080738,5.209388913,194.33333330000002
Finland,1960,8.101385750916668,2.71,10.0,30.551255686666668,84.58571407,224590.0,7306.041153,2010.92959625,16.059626625,22.24075054,17125.7466,22.57448845,22.0,6.078786553083334,42.394266378599994,69.01,0.0,0.0,13.100999999999999,160.9915884,22.634812742500003,-1.131034581,17.63703,2.429632845,15103.0
France,1960,57.03686151416667,2.7710000000000004,5.0,21.298080451666667,73.50000054571429,153530.0,7499.89477,2656.67966975,19.598744426666666,12.56917239,20488.84144,0.0,23.6,4.76475887425,24.534233286,70.4,0.0,0.0,82.844,165.41185769999998,21.7588284575,1.8271101669999998,17.72276,2.377330552,271194.0
FrenchGuiana,1960,0.0,4.967,0.0,0.0,67.81428636857143,0.0,0.0,0.0,0.0,0.0,8124.628301000001,0.0,0.0,0.0,0.0,57.684,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,22.0
FrenchPolynesia,1960,11.976320581666668,5.6579999999999995,0.0,3.507315586666666,58.2714277,1050.0,11839.287450111111,0.0,12.3310117165,25.01039261,22834.11595,0.0,0.0,5.068785460333334,14.55064322975,56.282,0.0,0.0,19.834,0.0,0.0,-21.50307702666667,0.0,4.845697906,36.66666667
Gabon,1960,20.059572321666668,4.3839999999999995,-7.0,56.33931023333334,73.01428658714285,220000.0,1826.7065149999999,72.92989755,15.913090773499999,32.62720951,10880.14314,0.0,0.0,13.471258337750001,2.6013026045,39.571999999999996,83.80069,96.6865,1.815,358.16678965555553,0.0,1.543777221,29.35261154,4.350701805,132.0
Gambia,1960,59.71666666666667,5.5729999999999995,3.0,35.90137407727272,74.07143075142857,4610.0,589.0725809454544,8.6393912725,5.53040852075,57.83641004818182,1108.350469,0.0,148.7,5.322642475636363,2.78632643925,32.035,36.81772659,52.55501678,32.99,0.0,0.0,-13.029929778727272,25.88965797,4.3575115680000005,18.33333333
Georgia,1960,41.154122896,2.964,-7.0,29.117431579999998,77.08571515714286,27680.0,1277.198497418182,19.907089175,13.350941763,48.57318591666666,4617.243834000001,27.93,0.0,125.43418000436364,3.66623782875,63.651,0.0,0.0,59.677,548.9601971999999,13.796181548333335,-19.455754160666668,8.8426913578,2.762000797,6899.2
